Entity,Match,Matched Entity,Score
a front focal hemorrhage in the left occipital lobe,True,Thrombosed internal hemorrhoid,0.9062503
intraparenchymal hemorrhage,True,Intracerebellar hemorrhage due to birth trauma,0.9395009
epidural or subdural hemorrhage near the falx,True,Subcorneal pustular dermatosis,0.8540055
CT of the C spine,False,Stab wound of right axilla,0.82399833
close neurosurgical and neurological observation,False,Nontraumatic extradural hemorrhage,0.78389746
remained neurologically stable,False,Decline in functional status,0.77449834
Repeat head CT,False,Repeated falls,0.7946446
stable bleed,False,Skull fx,0.8084848
voiding spontaneously,False,Voiding dysfunction,0.8449333
a repeat head CT,False,Right radius head Fx,0.7917714
q.24h. x3 days,False,HX of ST elevation MI,0.6549678
Insulin-sliding,False,Insulin overdose,0.77854526
Insulin-sliding scale scale,False,Minimal change disease,0.65224046
Humalog,False,Tetany,0.6541489
the a.m.,False,IUD insertion,0.60694665
repeat head CT,False,Repeated falls,0.7946446
01/17/1993,False,Elevated CA 27-29,0.60624737
01/21/1993,False,"Chimera 46, XX/46, XY",0.59314555
lower back pain,True,Upper back pain,0.9674797
an accident at work,False,"Cause of injury, train accident",0.7526112
June 1992,False,Bleeding,0.7041669
right sided sciatica,False,"Sciatica, right side",0.8122858
September 1992,False,Bleeding,0.7122208
CT myelogram,False,Cervical myelopathy,0.83929884
a lateral L-1 S-1 disc bulge,False,DM 1 w eye manifestation,0.7509283
small L-4-4 bulge,False,Bilat upper mechanical entropion,0.700408
few months,False,Kissing spine,0.7667487
L5-S1 right hemilaminectomy,False,Fhx of hematopoietic cancer,0.82275784
stable condition .,False,Ill defined condition,0.7982298
three days,False,Starvation,0.7641779
increased his activity,False,Appetite increased,0.7054379
12-05-2018,False,Advance directive on file,0.55069256
14-05-2018,False,Advance directive on file,0.53700763
rapid plasma reagin,False,Hx of yag laser capsulotomy,0.75960696
delivered vaginally,True,Vaginal spotting,0.8773726
birth weight,False,Uterine mass,0.81885904
breast feeding,False,Maternal breast feeding difficulty,0.7889526
the primary pediatrician 's office,False,Hx of orthopedic surgery,0.71427226
the HealthSouth Rehab Hospital of Western Mass.,False,HX of Stanford type B dissecting thoracic aortic aneurysm repair,0.6922921
His bilirubin,False,Bilirubinuria,0.79899275
the pediatrician 's office,False,Hx of orthopedic surgery,0.6974592
a reticulocyte count,False,Hx of reticulosarcoma,0.8302969
his blood type,False,Skin scar,0.76124
his previous admission,False,Painful scar,0.7284595
Hearing screens,False,Pain crisis,0.845281
03-03-1999,False,Elevated CA 19-9,0.58204573
03-08-1999,False,Elevated CA 19-9,0.55000305
adenocarcinoma of the prostate,True,"Adenocarcinoma, prostate",0.92606604
transurethral resection of the prostate,True,Occlusion of bypass graft,0.8588356
one year ago,False,Anuria,0.70117176
persistent urinary retention,True,Urinary retention,0.9675666
Nilandron hormone therapy,False,Long term felbamate therapy,0.84128785
"February 23 , 1999",False,Groin pain,0.61589086
Eifro Medical Center,False,Kimura disease,0.6759679
failure to thrive,False,Failure to thrive in newborn,0.8197089
decreased hematocrit,True,"Benign neoplasm, lip",0.8622792
elevated BUN,True,Elevated ALT,0.91843116
Prostate specific antigen,False,Prostate nodule,0.7979331
body weight loss,True,Slow weight gain,0.85793895
Further evaluation,False,Institutional upbringing,0.7853627
his renal failure,True,Liver failure,0.88275695
obstructive uropathy,True,Acquired obstructive uropathy,0.9652213
prostate CA in the pelvic area,True,Somatic dysfunction of pelvic region,0.8677087
the increasing creatinine,False,Elevated serum creatinine,0.8360214
"February 28 , 1999",False,Groin pain,0.5982863
a left nephrostomy tube,True,Hx of nephrostomy (reversed),0.8558021
the patient &apos;s hematocrit,False,Fhx of barretts esophagus,0.7705157
his renal function,False,Renal mass,0.810073
the persistent blood in the urine,False,Caries of infancy due to bottle feeding,0.7668038
angiographic studies,False,Family planning education,0.72576743
vascular injuries,True,Superficial injury,0.8692345
Genearocktemp Ry Health,False,Portal pyemia,0.7379646
"March 3 , 1999",False,Groin pain,0.6047199
epigastric pain,True,Epigastric tenderness,0.9510477
bone pain,True,Bone pain,1.0
the management,False,Institutional upbringing,0.77209914
the patient &apos;s hematuria,False,Fhx of barretts esophagus,0.7705157
further damage to the patient &apos;s kidney,False,Hx of cardiac device (removed),0.7726488
Urology consultation,False,Hemodialysis visit,0.7845712
a right nephrostomy,True,Hx of nephrostomy (reversed),0.8932104
renal function,True,Renal failure,0.88200223
treated conservatively,False,Institutional upbringing,0.7615748
his electrolyte and metabolic acidosis,False,Plasma protein metabolism disorder,0.7639562
blood transfusion,True,Blood transfusion reaction,0.9299088
his metabolic acidosis,False,Copper metabolism disorder,0.784105
ventricular rate,True,Ventricular flutter,0.9155264
A long discussion,False,Long sleeper,0.73701894
the conclusion,False,Breakthrough bleeding,0.81404424
conservative management,False,Farmers lung,0.7714797
crisis treatment,False,Emotional crisis,0.8187333
this well advanced prostate CA,False,Prostate nodule,0.7704934
the hospice issues,False,Elder nutritional neglect,0.788965
"March 8 , 1999",False,Struck by lightning,0.60959023
05-09-1998,False,Elevated CA 27-29,0.5868908
05/25/1998,False,"Chimera 46, XX/46, XY",0.592468
the cardiac surgery service,False,HX of major cardiovascular surgery,0.7686331
Glasmif/putdi Health Network,False,Bilat chronic dacryoadenitis,0.70675194
sternal wound infection,True,Sternal chest pain,0.8861134
12 April 1998,False,Respiratory arrest,0.6038883
the same diagnosis,False,Normal hearing,0.77665555
wound debridement,False,Operative wound dehiscence,0.7795367
wound closure with bilateral pectoralis flap,True,Inflammatory reaction due to intraocular lens,0.85813934
coronary artery bypass graft,True,Coronary artery dissection,0.91169626
saphenous vein graft,True,"CAD of autologous vein graft, wo angina",0.88827527
29 March 1998,False,Struck by lightning,0.59819067
radiation,True,Pneumonia,0.9062418
six years ago,False,Near drowning,0.7081627
an insulin-dependent diabetic,False,Nondiabetic hypoglycemic coma,0.77770257
IV antibiotics,False,Vomiting,0.7967938
10 May 1998,False,Struck by lightning,0.56528014
sternal wound debridement,False,External operative wound dehiscence,0.83452857
the culture,False,Family disruption,0.76212865
the persistent fevers,False,Typhus fever,0.79477954
vancomycin desensitization,False,Vancomycin flushing syndrome,0.8254014
the surgical Intensive Care Unit,False,Long term custodial care facility patient,0.74691725
a change of antibiotics,False,Change of job,0.7246217
Further cultures from sputum and urine,False,Hx of melanoma in situ,0.7557659
expected long term antibiotic administration,True,Long term antibiotic therapy,0.92129165
a PICC line,False,Hx of PICC line (removed),0.8056786
Fo Hospital,False,MRSA carrier,0.8127431
a small complication,False,IUD complication,0.74073327
opened,False,Glare,0.76996416
a left ankle wound,True,Right ankle Fx,0.8694607
saphenous vein harvest,False,Vulvar varices,0.7636035
difficult ambulation,False,Ambulatory oxygen therapy dependence,0.77679116
a small ulcer in the sacral area,False,Right perforated corneal ulcer,0.8428596
Duoderm dressing,False,Hypertelorism,0.8027204
the course of hospitalization,False,Failed medical induction of labor,0.7710096
infectious disease,True,Infectious disease carrier,0.9345914
GI teams,False,School problem,0.75537276
11/24/1994,False,"Chimera 46, XX/46, XY",0.61498934
multiple myeloma,True,Multiple myeloma,1.0
an autologous bone marrow transplant,True,Bone marrow transplant rejection,0.8683764
Petersly Hospital And Medical Center,False,Bilat duanes syndrome,0.70739365
total body irradiation,False,Hx of irradiation,0.79111415
This bone marrow transplant,False,Hx of bone marrow transplant,0.83434063
A workup,False,Change of job,0.73455507
an MRI of the spine,False,Mechanical complication of muscle graft,0.7862326
diffuse spinal column involvement,False,Sinus node dysfunction,0.8397465
lesions in T4 and T8,False,Fhx of protein C deficiency,0.7781631
mid back pain,True,Upper back pain,0.88701856
noticeably increasing bilateral lower extremity weakness,False,Hx of lower extremity skin ulcer,0.83192736
numbness in the lower extremities,False,Burn of left axilla,0.8105086
difficulty rising from a chair,False,Fear of falling,0.7053362
An MRI without gadolinium,False,Hx of colonoscopy,0.7893251
a right posterior lateral epidural mass,True,Left posterior sternoclavicular joint dislocation,0.8773646
the Petersly Hospital And Medical Center,False,Bilat duanes syndrome,0.6961525
right lower extremity pain,True,Right sternoclavicular joint pain,0.86741483
could not walk,False,Blurred vision,0.73142827
12 hours,False,Irregular periods,0.69909704
increasingly painful,False,Growing pains,0.83466697
chronic bilateral lower extremity swelling,True,Hx of lower extremity skin ulcer,0.8617556
his transplant,True,Breakthrough bleeding,0.8538191
the right lower extremity swelling,True,Open left fourth metatarsal fx,0.8522359
some fecal incontinence,True,Fecal incontinence,0.9541181
arm weakness,False,Eye strain,0.8431891
changes in vision,False,Loss of height,0.81555235
Huyychestleme Health,False,Bilat dupuytrens contractures,0.7446844
a Dopamine drip,False,Methamphetamine withdrawal,0.7788235
his sepsis,False,Trunk cancer,0.7836379
A Swan,False,Vertigo,0.8418787
wedge pressure,False,Gas pain,0.7861114
cardiac index,False,Cardiac injury,0.83994174
a Pseudomonas sepsis picture,True,Congenital pneumonia due to pseudomonas,0.8571846
stress steroids,False,Steroid abuse,0.814633
Lorough Medical Center &apos;s Intensive Care Unit,False,Nephrotic syndrome w mesangial proliferative glomerulonephritis,0.7221279
clinical situation,False,Institutional upbringing,0.83405674
a Pseudomonas cellulitis,True,Trichomonas vaginitis in pregnancy,0.8648661
Retelk County Medical Center,False,Venous lake,0.6449579
The organism,False,Plague,0.81719136
this institution,False,Elder neglect,0.8160465
the organism &apos;s susceptibility,False,Empyema w mediastinal fistula,0.7425352
lab studies,False,Declines lab draws,0.8227992
those medications,False,Worries,0.8051326
the hospital course,False,Epidemic vertigo,0.81256866
The Tobramycin,False,Hx of vancomycin resistant enterococcus,0.75583225
five day,False,Long sleeper,0.7346092
intravenous IgG,True,Long term intravenous immune globulin therapy,0.8623117
infection control,True,Oral infection,0.8804402
his regimen,False,Declines lab draws,0.742111
improved MRSA coverage,False,Positive MRSA culture,0.8169792
erythema along the lateral right lower extremity,True,Right iridocorneal endothelial syndrome,0.88007677
the Surgery Department,False,Family planning education,0.75892717
twice daily,False,Irregular periods,0.71020085
These dressing changes,False,Benign shuddering attacks,0.7289548
the Xeroform,False,Junctional escape beats,0.75533664
sterile dry bandages,False,Dry skin,0.8320068
extreme pain,True,Acute pain,0.9111352
these dressing changes,False,Benign shuddering attacks,0.7289548
parenteral morphine sulfate,False,Phenytoin overdose,0.8347509
his Pseudomonas cellulitis,False,Trichomonas infection,0.7955422
this erythema,True,Erythema,0.88598
extensive progression,True,Repeated falls,0.8573996
rapid AF,False,Callosity,0.8237252
IV Lopressor,False,DM 2 on insulin,0.7687769
septic,True,Septic shock,0.90340894
decreased global EF,False,Elevated LDH,0.7385847
his paroxysmal atrial fibrillation,True,Hx of atrial myxoma,0.85096455
blood pressure alteration,True,Blood pressure elevation,0.9753668
the final days,False,Irregular periods,0.72105646
the Digoxin,False,Poisoning by digoxin,0.76742387
his ejection fraction,False,Vulvar burning,0.7258426
clinically better,False,STI in pregnancy,0.71370554
a plasmacytoma,True,Plasmacytoma,0.9172477
the hospital stay,False,Epidemic vertigo,0.80197674
XRT to the spinal region,False,Hx of endometrial stromal sarcoma,0.8179975
the plasmacytoma,True,Plasmacytoma,0.9018671
The patient &apos;s lesion,False,Abnl CNS imaging,0.725026
the MRI,False,Plague,0.84394866
the radiation therapy,False,Hx of radiation therapy,0.7818873
a cord compression,True,Short cord,0.8538554
IV Decadron,False,Arthus phenomenon,0.7312399
q6h.,False,Fhx of DM,0.7387149
His neurological exam,False,Declines skin exam,0.78568506
increasing lower extremity edema,False,Hx of lower extremity skin ulcer,0.8458606
His Decadron,False,Left calcaneus Fx,0.7297788
titrated down,False,Left talus Fx,0.7318422
his neurological exam,False,Declines skin exam,0.78568506
steroid induced diabetes mellitus,True,Neonatal diabetes mellitus,0.9159087
increasing doses of insulin,False,Adverse effect of insulin,0.82945955
a CZI sliding scale,False,Hx of flexible sigmoidoscopy,0.7113027
the supplemental insulin,False,Insulin overdose,0.793908
a face mask,False,Skin tag,0.82935977
his saturation,False,Vulvar burning,0.7664603
improving septic pictures,False,Septic shock,0.791318
his O2 saturations,False,Hx of enucleation of eye,0.7594526
his sat,False,Elder neglect,0.79693913
respiratory compromise,True,Respiratory distress,0.90560746
increasing pulmonary edema,True,Pulmonary edema,0.926556
a poor nutritional status,False,Nutritional deficiency,0.84995955
this tube feeds,False,Wasp sting,0.7214157
aspiration precaution,False,Neonatal aspiration,0.79778934
ELEVATED PT and PTT,False,Elevated PSA,0.74303645
three day,False,Long sleeper,0.7557193
vitamin K,True,Vitamin K deficiency,0.91116935
His PT,False,Elder neglect,0.7986545
a low platelet count,False,Elevated serum cobalt,0.772858
his bone marrow transplant,True,Awaiting bone marrow transplant,0.8595507
his counts,False,Worries,0.8121924
his bleeding risk,False,Painful scar,0.8061963
several blood transfusions,False,Blood transfusion reaction,0.8486145
his Hct,False,Complete SAB,0.7345566
Thrombocytopenic inducing drugs,True,Hx of thrombocytopenia,0.8654739
06-06-1993,False,Elevated CA 27-29,0.6002072
adjuvant EAP chemotherapy,False,Hx of appendicovesicostomy (reversed),0.77597237
a good response,False,Positive culture finding,0.7454902
preoperative therapy,True,Postoperative pneumonia,0.8616165
negative nodes,False,Convergence excess,0.7963042
his postoperative cycles,False,ESRD on continuous ambulatory peritoneal dialysis,0.7281062
