Entity,Match,Matched Entity,Score
a superficial ulcerations on her foot,True,"Ulcer of right lower leg, unspecified site and depth",0.93996704
unsteady on her feet,True,Postural instability of gait,0.89272976
noted seizure activity,True,Focal motor seizure,0.9043888
C1 fracture,True,IUD surveillance,0.8746625
intratrochanteric fracture,True,Right femur intertrochanteric Fx,0.91637665
fracture,True,Injury,0.9225426
the intratrochanteric fracture,True,Right greater trochanteric pain syndrome,0.9097661
instability,True,Confusion,0.94252574
afib,True,IUD surveillance,0.9152714
dec in exercise tolerance,True,HX of leg bypass,0.9190037
upper GI bleed,True,Anosmia,0.91800386
VT,True,Tetany,0.9011259
SSS,True,Croup,0.93270326
foot ulceration,True,Labial ulceration,0.94812226
mech. fall,True,Microcheilia,0.8885745
hip fx,True,Skull fx,0.9352497
high risk surgery,True,Supervision high risk pregnancy,0.90812206
neck fracture,True,Neck injury,0.96950614
prolonged extubation course,True,Failed intubation,0.9377277
colon CA,True,Colon mass,0.9684838
RVR,True,CMV infection,0.91035855
respiratory failure,True,Respiratory distress,0.9782171
not in correct position,True,Performance of wrong procedure on correct patient,0.8754926
Inducible VTach,True,Fhx of HIV,0.91037
intertrochanteric fracture,True,Bilat greater trochanteric pain syndrome,0.92282534
a moderate risk,True,Moderate fall risk,0.8955704
rate related ischemia,True,Demand ischemia,0.94808584
lesions,True,Pneumonia,0.94211936
V-Tach,True,Presence of iud,0.8997338
AICD,True,AICD infection,0.9552845
Vtach,True,Bruit,0.8796405
upper GIB,True,IUD surveillance,0.8975824
Restrictive lung disease,True,Restrictive lung disease,1.0000002
prolonged wean,True,Nutrition treatment for CHF,0.89492416
atelectasis,True,Atelectasis,1.0000002
Hip fracture,True,High fall risk,0.9032433
Anemia,True,Anemia,1.0000001
Hypokalemia,True,Hypokalemia,1.0000002
Cellulitis,True,Cellulitis,1.0000002
prolonged,True,Canities,0.85967976
prolonged post-op post-op extubation extubation,True,Postoperative delirium,0.90113276
misplaced NGT,True,Misplaced bilat ears,0.91961396
respiratory-like secretions,True,Digestive system disorder,0.89983463
mediations to lungs,True,Hx of brain cancer,0.8932426
coiled in esophagus,True,Food in esophagus,0.9487883
pneumonitis,True,Pneumonitis,1.0
depressed mental status,True,Adjustment disorder w depressed mood,0.92241085
foot ulcer,True,Anal ulcer,0.9400314
nosocomial infection,True,Septicemic plague,0.9071473
bilateral patchy ground glass opacities,True,Right conjunctival pigmentation,0.90196216
Atrial fibrillation,True,Chronic atrial fibrillation,0.984798
dry,True,Corn,0.95729274
low FeNa,True,Elevated TSH,0.9283216
volume overloaded,True,Body fluid retention,0.8830818
acute bleed,True,Acute abdomen,0.9444915
depressed M.S.,True,Hx of MRSA,0.88528764
MS change,False,Hx of blood disease,0.83347243
A fib,True,IUD surveillance,0.9209999
Fever,True,Fever,1.0000001
vent associated pna,True,Presence of PICC line,0.92042947
spikes,True,Angry,0.9494129
a.fib,True,IUD surveillance,0.92059195
anemic,True,Anemia,0.9482688
operative blood loss,True,Postoperative complication,0.8872408
fx,True,IUD surveillance,0.9156013
desaturation,True,Dehydration,0.89395535
inc O2 requirement,True,TB of GI system,0.940688
min responsive,True,Slowness and poor responsiveness,0.8593334
inc wob,True,Abnl finding on EKG,0.9119812
expired,True,Confusion,0.96103144
cryptogenic cirrhosis,True,Cryptogenic cirrhosis,0.99999994
esophageal varices,True,Esophageal varices,0.99999994
an Upper GI bleed,True,Right Adies pupil,0.92077947
variceal bleeding,True,Rectal bleeding,0.9341038
increasing fatigue,True,Heat exhaustion,0.91051316
bright red blood,True,Blue sclera,0.89590687
"some black , tarry stool",True,Bilat itchy eyes,0.89712423
bleeding varices,True,Bleeding gastric varices,0.9517914
clot in the stomach,True,Foreign body in stomach,0.9142993
antral gastritis,True,Chronic antral gastritis,0.98127246
grade III varices,True,Pelvic varices,0.87863815
a clean base gastric ulcer,True,Chronic gastric ulcer w perforation,0.95348096
Her varices,True,Gastric varices,0.9067953
stigmata,True,Bilat astigmatism,0.8998749
recent bleeding,True,Breakthrough bleeding,0.9143733
her varices,True,Gastric varices,0.9067953
a clot,True,Poisoning by heparin,0.88070154
her stools,True,Fecal urgency,0.913326
her portal hypertension,True,Hx of portal hypertension,0.9445037
her cirrhosis,True,Alcoholic cirrhosis,0.9545431
cirrhosis,True,Alcoholic cirrhosis,0.9777451
hemochromatosis,True,Hemochromatosis,0.9999996
ceruloplasmin,True,Plasminogen deficiency,0.89257735
further bleeding,True,Breakthrough bleeding,0.9083386
portal hypertension,True,Hx of portal hypertension,0.95574117
a spontaneous bacterial peritonitis,True,Spontaneous bacterial peritonitis,0.9846461
a persistent wheeze,True,Wheezing,0.94939923
aortic stenosis,True,Aortic valve stenosis,0.9788514
mild dyspnea,True,Dyspnea,0.9766916
a left ventricular ejection fraction,True,Left ventricular diastolic dysfunction,0.92970693
unwell,True,Acute MI,0.922299
his non-Q wave MI,True,T wave inversion in ekg,0.9074304
joint pain,True,Joint pain,1.0
myalgia,True,Myalgia,1.0000001
"a rheumatoid factor negative , rheumatoid arthritis",True,Elevated rheumatoid factor,0.9682859
increasing weight loss,True,Slow weight gain,0.94703513
taken to bed,True,Vomiting,0.87701356
decreasing activity,True,Reactive confusion,0.8832456
diffuse abdominal pain,True,Visceral abdominal pain,0.9435106
decreased p.o. intake,True,Increased body weight,0.8795511
A guaiac positive stool,True,Stool DNA test positive,0.9249959
an arthritis flare,True,Secondary arthritis,0.9573423
increasing abdominal pain,True,Lower abdominal pain,0.9610189
leukopenic,True,Leukopenia,0.98468244
face and neck swelling,True,Localized swelling on neck,0.9273243
cervical lymphadenopathy,True,Cervical lymphadenopathy,0.99999994
his swelling of his face,True,Swelling of left ear,0.9281645
lymphadenopathy,True,Lymphadenopathy,1.0
a right renal cyst,True,Simple renal cyst,0.9602479
fasciitis,True,Fasciitis,1.0
deep tissue thread,True,Soft tissue swelling,0.9564066
abscesses,True,Abscess,0.97347015
visual changes,True,Visual disturbance,0.94899595
rashes,True,Drug rash,0.93815327
blurry vision,True,Blurred vision,0.96100795
a soft tissue infection,True,Soft tissue infection,0.9630817
myeloid arrest,True,Plasmacytosis,0.92606884
neutropenia,True,Drug induced neutropenia,0.9620206
a right parotitis,True,Right parotid gland swelling,0.93849707
left submandibular lymphadenopathy,True,Submandibular area mass,0.94360316
some necrosis,True,Necrosis of pulp,0.91665703
frank abscesses,True,Multiple abscesses,0.95971274
the swelling,True,Volume loss of lip,0.8850752
tenderness,True,Tender joint,0.9557431
"a rheumatoid factor negative , rheumatoid polyarthritis",True,Elevated rheumatoid factor,0.9682859
his right parotitis,True,Right parotid gland swelling,0.9347344
left submandibular cervical lymph node necrosis,True,Submandibular area mass,0.9441282
nonischemic dilated cardiomyopathy,True,Nonischemic dilated cardiomyopathy,1.0000001
an increasing pillow requirement,True,Home ventilation dependence,0.88724995
a 6-pound weight gain,True,Excessive weight gain in pregnancy,0.8668778
positional chest pain,True,Sternal chest pain,0.96384454
a cough,True,Chest cold,0.9254495
green sputum,True,Abnl sputum,0.92422986
Congestive heart failure,True,"Systolic heart failure, unspecified acuity",0.9489633
gaining,True,Canities,0.8857691
her cardiomyopathy,True,Secondary cardiomyopathy,0.9631905
a myocarditis,True,Acute myocarditis,0.96974653
her elevated cardiac enzymes,True,Elevated serum lipase,0.9109101
her congestive heart failure,True,Right heart failure due to left heart failure,0.9189755
elevated wedge pressures,True,Blood pressure elevation,0.88962126
her elevated wedge pressures,True,Right atonic pupil,0.88418037
low cardiac output,True,Cardiogenic shock,0.90406144
pulmonary process,True,Lung disease,0.9439467
bigeminy,True,Anosmia,0.8978151
Her right lower lobe infiltrate,True,Right corneal infiltrate,0.9295304
her cough,True,Chest cold,0.92406154
sputum production,True,Abnl sputum,0.91527295
gait difficulty,True,Gait abnormality,0.9535686
laryngeal cancer,True,Laryngeal disease,0.97860515
CVA,True,Croup,0.94596124
progressive difficulty in ambulation,True,Impairment of self care,0.89966
problems ambulating,True,Functional gait abnormality,0.90574294
more difficulty with ADLs,True,"Problem related to life management difficulty, unspecified",0.8873869
difficulty buttoning his shirt,True,Open right index finger Fx,0.86777186
a stroke,True,Cerebral laceration,0.8859875
give a concrete example,False,Relational problems w in-laws,0.8255813
a hard time walking,True,Difficulty walking,0.8910013
felt weaker,True,Throat irritation,0.8555534
uncoordination of his feet,True,Postural instability of gait,0.905246
the increasing weakness,True,Athetosis,0.8706599
his gait weakness,True,Painful gait,0.9292104
unsteady,True,Instantaneous death,0.8880335
fell trying to steady himself,True,Breath holding spell,0.85925096
could not be moved,True,Procedure not performed,0.8765446
increasing difficulty with falls,True,Impairment of self care,0.89459556
a mass in the right parietal lobe,True,Skin mass of right lower leg,0.9268941
the mass,True,Volume loss of lip,0.85393363
paresthesias,True,Paresthesia,0.9748199
pain in mental status,True,Pain disorder w psychological factors,0.9139587
his laryngeal cancer,True,"Laryngeal cancer, cartilage",0.93359274
Positive weakness,True,Serum sickness,0.89614534
increasing pain in her left upper quadrant,True,Localized swelling on left lower leg,0.9259528
exacerbated,True,Aspirin exacerbated respiratory disease,0.9363235
an associated weight loss,True,Poor weight gain,0.91553926
a mass,True,Secondary dm,0.8726094
no gross evidence seating in the abdominal wall,True,Skin nodule of abdominal wall,0.8915491
one nodule,True,Multiple pulmonary nodules,0.9224335
falciform nodules,True,Nodular fasciitis,0.9165832
some abdominal bloating,True,Abdominal bloating,0.9769622
subcutaneous emphysema over the abdomen,True,Bullous emphysema,0.9587054
slow to have bowel movements,True,Change in bowel habit,0.9226825
abdominal cramping,True,Right leg cramp,0.93150795
a mild ileus,True,Mechanical ileus,0.9141573
sleeping more,True,Sleep talking,0.9090201
changes in mental status,True,Decline in functional status,0.9159514
psychoses,True,Affective psychosis,0.9407824
delirium,True,Delirium,0.99999994
decreasing sats,True,Elevated CEA,0.8832542
obstructive-sleep apnea,True,Adult obstructive sleep apnea,0.97805643
her hypercarbia,True,Sequelae of hyperalimentation,0.91355467
her respiratory acidosis,True,Acute respiratory alkalosis,0.9599031
her waxing and waning mental status,True,Acquired overriding toes of left foot,0.8600844
hypercarbia/hypoxia,True,Hypoxemia,0.9336128
infection of pneumonia,True,Viral pneumonia,0.9331281
her UTI,True,Acute UTI,0.9343772
increasing white blood cell counts,True,White blood cell disorder,0.91629165
a positive urinalysis,True,Abnormality of urination,0.9198241
bilateral patchy infiltrates,True,Pulmonary infiltrates,0.9340049
the pneumonia,True,Acute MI,0.9155271
prerenal,True,"Medullary adrenal insufficiency, unspecified",0.90116596
right upper quadrant pain,True,Right quadrantanopia,0.95491695
hepatic or biliary pathology,True,Extrahepatic bile duct cancer,0.9465805
acute phase stress changes,True,Chronic stress reaction,0.9247087
clinical symptoms,True,Rash,0.893495
hypoventilation,True,Hypoventilation,0.9999999
further cardiac issues,True,Cardiac syndrome X,0.90942943
any rhythm abnormalities,True,Presence of cardiac pacemaker,0.8895993
some vaginal bleeding,True,Vaginal pain,0.9658675
fibroids,True,Fibroma,0.9673722
the vaginal bleeding,True,Vaginal discharge,0.95579684
metaplasia of the endometrium,True,Endometrial hyperplasia,0.94743407
nucleated RBCs,True,Hx of enucleation of eye,0.92713696
a decrease in her mental status,True,"Mental status, transient alteration",0.91895854
her obstructive-sleep apnea .,True,Adult obstructive sleep apnea,0.9452168
atrial emboli,True,Cerebral embolism,0.95592976
right sided weakness,True,Right arm pain,0.93548495
comatose,True,Delirium,0.8718723
responsive only to painful stimuli,True,Vagal nerve stimulator complication,0.8618958
a cold distal left upper extremity,True,Open left index finger distal phalanx Fx,0.91227406
posterior cerebral artery distribution cerebral infarction,True,Posterior cerebral artery syndrome,0.93888474
bilateral occipital and cerebellar infarctions,True,Right occipital fx,0.9549942
multiple cardioembolic cerebral infarctions in multiple arterial territories,True,HX of cardioembolic stroke,0.9584017
recent CVA,True,Elevated CEA,0.9145203
chronic respiratory failure,True,Chronic respiratory failure,1.0
worsening mental status,True,Decline in functional status,0.9339224
persistent lethargy,True,Lethargy,0.9417943
unstable gait,True,Weak gait,0.9597767
chronicallyl vent dependent,True,HX of maze procedure,0.9087205
+ guiac stool,True,Presence of PICC line,0.9124114
chronic ventilatory failure,True,Chronic respiratory failure,0.9399272
CRI,True,Croup,0.94926447
change in MS,True,Hx of drug induced QT prolongation w torsades,0.8520433
Altered mental status,True,"Mental status, transient alteration",0.9106895
new intracraneal bleeding,True,Traumatic intracranial hemorrhage,0.919976
High WBC,True,Hx of STI,0.9058683
hypercapnia,True,Hypercapnia,1.0
a profund limitation communicating,True,Abnl histology finding,0.8589436
his neurological status,True,DM 2 w neurological manifestation,0.90342355
his mental changes,True,Emotional disturbance of childhood,0.8843651
his mental status deteriorated,True,"Mental status, transient alteration",0.88967955
less responsive,True,Slowness and poor responsiveness,0.8997947
a high WBC,True,Hx of STI,0.90645844
> 100 K enterobacter cloacae,True,Achromobacter bronchopneumonia,0.91716564
Citrobacter Freundi,True,Achromobacter bronchopneumonia,0.92776203
Acinetobacter Baummani,True,Achromobacter pneumonia,0.9295006
gram positive infections,True,Gram negative pneumonia,0.97306097
Fevers,True,Scarlet fever,0.92297935
high WBC,True,Hx of STI,0.9058683
sinus infections,True,Sinusitis,0.97500956
some pulmonary edema,True,Acute pulmonary edema,0.9666513
changes,True,Confusion,0.91927266
high blood count,True,Whole blood donor,0.9070169
pulled out,True,Hoarding disorder,0.8787718
deterioration of his mental status and also of his blood pressure,True,"Mental status, transient alteration",0.89308465
passed away,True,Elevated CEA,0.8949087
urinary frequency,True,Urinary frequency,0.99999994
